"X"	"attitude1"	"attitude2"	"attitude3"	"attitude4"	"SN1"	"SN2"	"SN3"	"SN4"	"PBC1"	"PBC2"	"PBC3"	"PBC4"	"int1"	"int2"	"int3"	"int4"	"beh1"	"beh2"	"beh3"	"beh4"
1	0.493956026269571	-0.065088973322538	-0.327836348005578	-0.109509424017524	0.366490424745465	0.219537999296064	-0.0677718319480513	1.49523311365258	-0.883205126628369	-1.36162858844146	-0.84968200849377	-1.63367662224935	0.268231910380689	0.331254647493362	0.150025075486148	1.93406049274169	2.01437509413638	0.85550593242788	1.83243424096426	0.200423971613785
2	-1.32557795294689	-1.45921152738397	-0.110320729837528	-0.913482957467753	0.574642686698273	1.45655802975898	1.54267917829331	1.1478887070935	-0.320695102880309	0.315167859073139	-0.444642840936108	0.0280866616078969	0.324689762165864	0.766400873542963	0.596737758063445	0.296600159266132	-0.692964742141519	-0.280840831741797	0.419643114246756	0.307965455638953
3	-0.0258964011785532	0.0399751018094417	1.32270290235845	-0.510469632923423	-0.383385082551151	0.0249169059984977	0.282746231095282	0.0573990607075567	-0.946094023429501	0.323488179547715	2.1396119215299	0.826578657726604	-0.494653049902903	1.7529350107503	-0.333444608610238	0.514527079751338	0.660501417574604	0.538899304159374	-0.26027479192297	0.565888253189516
4	-1.57524844321353	0.113317386914606	0.397037880767764	0.309829728501761	-1.06550262770037	-1.19716486146766	-1.1253323857883	0.169256150962688	0.248308187100256	0.807418108943054	0.716490502538754	0.985119381787746	-0.853826142390422	1.80587625295803	2.29742585793138	1.6380519932242	-0.815988568935296	-1.25691112565828	-0.144257362112249	0.377543794002353
5	0.68727925737662	0.0490066533181692	-1.16300575775688	0.40227959893064	-0.815995268694552	-1.09521719487883	-0.335307403952918	0.836319661896677	2.12681366469167	0.355631797041239	0.433939765872743	0.590604912372904	2.86021054915413	-0.450550516882004	0.7860218130838	1.41934990775154	2.23330089072562	0.738681720800546	0.554301658672614	-0.0773115929047124
6	0.457792182461027	0.177446753301876	0.134720234411955	2.31183083240378	1.38449649085063	-0.174995357191395	-1.16411767406079	1.24612836266785	0.719460462623805	-0.733218634136712	-0.570299310037675	1.28268579194028	0.827597541022983	2.32193356244604	2.44163369005759	-0.492919854738826	0.916171282693524	-0.410995196235449	-0.740173093857465	0.129654283991217
7	0.942907473875146	0.220573163730466	-0.540665513497694	-0.95888103776149	-0.109825024094949	-0.28139722462517	-0.760329808457195	0.330233018688332	-1.05497144257914	-0.58262484786252	-0.832089900507876	-1.13339056006017	0.241312309160862	1.35871891498344	0.205328258284807	-0.573861250940811	-0.581679594733541	-0.878068175341541	-0.285944586251955	0.537119845566085
8	1.11303000353793	1.29347805665775	0.689884973816473	1.03774174067322	0.150370271003298	0.87546239530662	0.586353503285888	-0.501429495165795	0.25280124445249	0.867921852045672	0.0710232828282758	0.638546455657724	1.25017896961085	0.924236867570859	2.70275949326441	0.0184850786130823	2.1442659188556	0.360956197627635	-0.217319504992873	0.643496473407834
9	0.0995372886056389	-0.32766830618403	-0.574737733027547	-0.82489067064117	1.3543849494823	1.89112024648636	1.25826101500839	0.239608259680698	0.012453576347186	-0.579001560689001	0.746627018111146	0.966590886793419	-0.151963634940583	0.925307926762455	0.655932207965599	2.29963874837889	0.22704119784227	0.272391452748524	-0.410043056428829	2.30691090736031
10	-0.243591499285371	-0.157974367390198	0.811411207654061	1.57653847160357	0.571713496209096	0.352039572507556	-0.434730606649511	0.743690250748657	0.879627095966707	1.3417755144878	0.324555188189261	0.935596570865319	0.293616832720607	1.00853647443753	-0.4778171681661	-0.310881459177154	0.604629564696303	1.20155339096864	0.856614183162315	0.845651452627394
11	0.133241907182045	-0.0727051507757025	-0.968687661243774	0.553146976909018	-0.880011528353894	-0.306554740293363	-0.00523878835458541	0.552805756045303	-1.38623735705722	0.521328140856484	-0.999860333645963	-1.724817816887	0.912892687477682	-1.31666087574892	0.0495293126761217	-1.23811476369028	1.30285567926933	1.35202449656979	2.01679501821982	1.09117033399997
12	-0.248409012382914	-1.51307837320766	-1.59716522869108	-0.99931355290552	-0.275119660495853	-0.768994574880679	-1.64456204750908	0.0298805362044477	0.673337347917913	0.387652433294578	-0.742308352944648	0.14746154268908	2.54799942678555	0.877229323297185	0.406077592208292	0.140959623988336	-0.17815683867114	-1.26322900705244	-1.34513554425726	0.947435253697536
